,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL,Is_Toxic
103,rajkumarraj5180,,41383691137,3/23/2025 15:35,0,👏👏👏👏👏,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/475448204_3997217067191909_2954475453560225077_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=VoQ6Roqo03QQ7kNvgEgLLQE&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHI3kxswlZ45vmeXkhkZk5VdO4x95z1UT7JVpbLiHMhMw&oe=67E742DD&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/rajkumarraj5180,https://www.instagram.com/p/DHhhbBvTstG/c/18019544699489348,no
104,subbu.ntr.9404,,11176708228,3/23/2025 16:09,0,@divya.cd_ 😂😂😂😂😂😂😂😂😂😂,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/131552561_902516027242334_3533298182987387356_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=uNaIbJST820Q7kNvgHv7ons&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHwdrEeEpoVD1GtTJfrDFRgEhK9yJdeeruq8fvDrzaHOw&oe=67E757DA&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/subbu.ntr.9404,https://www.instagram.com/p/DHhhbBvTstG/c/17898172650170495,no
105,venky.2446,,71418859277,3/23/2025 16:47,0,🔥🔥 lee,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/470943093_1499715114031404_2976434450041586151_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=_pap9kQFG6cQ7kNvgER3hIa&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYE9kKSzzueZbUmq-fXRjFLjC2pBRpbvxOlJORCKwnSscw&oe=67E73876&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/venky.2446,https://www.instagram.com/p/DHhhbBvTstG/c/18289662988217883,no
106,harleydavid1432,,72418185510,3/23/2025 16:50,0,ఇంతకీ దుర్గ కమలాలు ఎవరు తీసేసారు 😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/481179228_1164810478549561_7710624765250078197_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=JsOpC4DYGswQ7kNvgE8qZtC&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEb-Q_vHXt5S94QPIp8_KKBtLLReUktHIPR_NFAhKJGvw&oe=67E75EA2&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/harleydavid1432,https://www.instagram.com/p/DHhhbBvTstG/c/17973473075837262,no
107,ramabobbytailor,,10802160586,3/23/2025 16:50,0,లైక్స్ కన్నా షేర్స్ ఎక్కువ వెళ్తున్నాయి. ఏమై ఉంటుంది,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/482499006_1000368785358696_2599691626688142963_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=UllOPswWQ3sQ7kNvgGHn4KI&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFs5lpAvWQL2uaXEAH4sXF_TBzA4RvrXioc0TJ9SS736w&oe=67E7451D&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/ramabobbytailor,https://www.instagram.com/p/DHhhbBvTstG/c/17927662899034718,no
108,eanjibabuanji,,72611803941,3/23/2025 17:13,0,🍆🍆🍆🍆👺🍆🍆🍆🍆🍆🍆,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/480633582_521313587208099_8323402247204294913_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=GMC7f7TRiZwQ7kNvgGFcLdG&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYF4MoOI88IPl3cbf-_GTJ8Am683O0F8RRUV9WEkcrFRFg&oe=67E7463A&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/eanjibabuanji,https://www.instagram.com/p/DHhhbBvTstG/c/18123090673426390,yes
109,___jan___4___,,69822471085,3/23/2025 17:58,0,నా మడ్డలో నడుం పోద్దు పొద్దునే ఏంట్రా ని టార్చర్ దెంగై గింజ 😢😢😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/485126042_1004232801635590_5349452377855333310_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=Eqbr9L9S7RQQ7kNvgGAkb6N&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGH6MaO82a9Qr6Py_Prh2cEHZuP7EbSLFSBaZz6gR3JNA&oe=67E7458B&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/___jan___4___,https://www.instagram.com/p/DHhhbBvTstG/c/18035620862551676,yes
110,venkatesh_avvaru_5,,1492201171,3/23/2025 18:02,0,Ninnu. Chusthunte.  Naku.  Veyyalani. Undhi.,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/243823949_984894212360492_1552448350606717836_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=EGPy04BElecQ7kNvgEvl3Bp&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYG-uRwP22bsIn3Mm00chBqSfu8S7iKnZkBcw0aj0sERgg&oe=67E74E27&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/venkatesh_avvaru_5,https://www.instagram.com/p/DHhhbBvTstG/c/18029007851349271,yes
111,vijaystylish34,,44641374187,3/23/2025 18:02,0,Ayi babhoi eripukoyi vedi ni chusthune cheputho dengali anipisthunadhe,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/485646712_962812479332402_2008135078959961828_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=30GeKQtnvHsQ7kNvgEaAGdK&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGeJt7bv-JgRHwZTN-WMadM1k1ZoI6DXYYLPJ5iNphCOA&oe=67E76406&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/vijaystylish34,https://www.instagram.com/p/DHhhbBvTstG/c/17850050364426399,yes
112,shaiksadik3435,,60453539880,3/23/2025 18:17,0,నీ నడుములో నా తుపాకీ,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/429885722_917721299904149_6255737084918997600_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=tPUcpO5oiVgQ7kNvgF4FNbt&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHVVCrwpvD1xLoT9RygiSzFFLVJTeq8vv3-h3XAjzoJzg&oe=67E75032&_nc_sid=0985b0,1.84E+16,https://www.instagram.com/shaiksadik3435,https://www.instagram.com/p/DHhhbBvTstG/c/18350357707146125,yes
113,red_wolf_rider__,,40190588070,3/23/2025 19:38,0,Nv video chastunnav chudu adhi goppa kadhu nv mundu okkadu chudiu video thistu vadu goppa 😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/457364084_1524199951514665_9115890686240651919_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=x8zAeqSZDEwQ7kNvgE1C-ew&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGyc4zJRn0FCRdRE-L84xAy45tnOMP4BrVb2zzu3-Huag&oe=67E75B33&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/red_wolf_rider__,https://www.instagram.com/p/DHhhbBvTstG/c/18120670069430867,no
114,bad_luck_boy___4434,,51140064193,3/23/2025 19:52,0,ఒరే బాబు నీకు వద్దా అన్నం పెడతాను రా ఎందుకురా మమ్మల్ని దొబ్బుతావ్ ఆ బట్టలపై చీర కట్టుకోరా ఎందుకురా ఓపెన్ చేయడమే యాగం నీ వీడియోలు తప్ప ఇంకేమి రావురా ఆ పాటలో తీసేసి ఇంకా బాగుంటది 😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/467012375_549688154486749_8392056166832851649_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=t3h8k0FmqyoQ7kNvgHaiESA&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHaXIExTejt1zzJP0vfl7dxztnUzpy6D0s8B8Q-2bCCsA&oe=67E73F7E&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/bad_luck_boy___4434,https://www.instagram.com/p/DHhhbBvTstG/c/18276316096254000,yes
115,rajesh_naidu_offi,,52167460605,3/23/2025 20:44,0,Veedini stone crusher daggara veyyalra babu instagram open chesthe chasthunnam chudaleka gadiyaram sthambam kuda saripodhu crusher a correct veediki😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/465823323_547515811315123_7303836536605236230_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=evOxf8-9uvQQ7kNvgFfnyZM&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGFXtHLoP-rNUeHRk3jCmh-ud9XtS8qIqFvEtV9v5WUMg&oe=67E73DEF&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/rajesh_naidu_offi,https://www.instagram.com/p/DHhhbBvTstG/c/18030160631637620,yes
116,cmah.esh9940,,62022665600,3/23/2025 22:45,0,నీకు కొంచెంసిగ్గు కూడా లేదా  మొగాడిగా నటించు నీకు పిల్లని ఎవరు ఇస్తారు రా,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/444740769_432168969432565_2076365474228928789_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=g_DbfhHmv4EQ7kNvgEsRtpS&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHN98t6LiscG1eXVceQtC79hMolnp_j4dBDPdjdkUbzCQ&oe=67E75F72&_nc_sid=0985b0,1.82E+16,https://www.instagram.com/cmah.esh9940,https://www.instagram.com/p/DHhhbBvTstG/c/18188713324308277,yes
117,kick.____man____.03,,50512938359,3/23/2025 23:01,0,𝖮𝗋𝗂𝗇𝗂 𝗇𝗂 𝗒𝖺𝗏𝖺𝖺 à𝗉𝗎𝖽𝗎 𝗇𝗎𝖼𝗁𝗂 𝗋𝖺𝗁 𝗄𝗈𝖼𝗁𝖺𝗆 à𝖺 𝗉𝖺𝗇𝗍 𝗆𝖺𝗋𝖼𝗁𝗎 𝗋𝖺𝗁 𝖻𝖺𝖻𝗎 𝗇𝗂𝗄𝗎 𝗈𝗄𝖺 𝖽𝗁𝖺𝗇𝖺𝗆 𝖺 𝗋𝖾𝖾𝗅 𝖼𝗁𝗎𝗌𝗂𝗇𝖺 𝖺𝖺 𝗉𝖺𝗇𝗍 𝗆𝖺𝗍𝗁𝗋𝖺𝗆 𝗄𝖺𝖼𝗁𝗂𝗍𝗁𝖺𝗆 𝗀𝖺 𝗎𝗇𝗍𝗎𝗇𝖽𝗁𝗂 𝗇𝗂 𝖺𝗆𝗆𝖺 𝖻𝖺𝖽𝗁𝖺 𝗇𝗏 𝖺𝗅𝖺𝗀𝗈 𝗋𝖾𝖾𝗅𝗌 𝗆𝖺ñà𝗏 𝖺𝖺 𝗉𝖺𝗇𝗍 𝖺𝗇𝖺 𝗆𝖺𝗋𝖼𝗁𝗎 𝗋𝖺 𝖻𝖺𝖻𝗎,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/486165126_1017767606878368_7120897207430079657_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=URmruNywGtkQ7kNvgGqEerd&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYG5zdM9zCzfPg4y-NjwAA7QMM7uJrTNTuIY-9Oa3SLVTg&oe=67E748E0&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/kick.____man____.03,https://www.instagram.com/p/DHhhbBvTstG/c/18018375590497134,yes
118,ali_saniya123,,49327708817,3/24/2025 0:07,0,రేయ్ అది అమ్మాయి కాదురా పెద్ద ఆంటీ,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/482786786_1594724547834564_7424093856110795352_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=z14R0ihPD4EQ7kNvgHYgRtO&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEJtlHswU2FbU8ThXte-D_pqCib2zxecZCvKkjInJobtw&oe=67E751B8&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/ali_saniya123,https://www.instagram.com/p/DHhhbBvTstG/c/18033114611633419,yes
119,i_can_do_it_099,,47842695588,3/24/2025 0:11,0,Nadumu enti Nagarjuna Sagar antaa undii😂😂😮,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/482481526_3910216932599002_5016524327403703827_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=EcBpTxro3L4Q7kNvgFsOUvF&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGXLTEMmPMqv_7h6_53cpxMaComI93kq11wGRtqBjbfUA&oe=67E75EF1&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/i_can_do_it_099,https://www.instagram.com/p/DHhhbBvTstG/c/18035841416267768,no
120,xx__charan__17,,58364303903,3/24/2025 2:13,0,O sullyy gaa,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/476499519_1000561311945398_3729153754665665831_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=_T_MaqDEIloQ7kNvgEiS3TO&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYF128cKaGYZaQitul9_HymlpcvUtaChF30z-YH7FX0e4g&oe=67E740DB&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/xx__charan__17,https://www.instagram.com/p/DHhhbBvTstG/c/18079148722680552,yes
121,sunny_143690,,72169478958,3/24/2025 2:46,0,@cutie_0750_,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/483527456_2887458718090910_8227659955477275498_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=Dd8OK0Str6oQ7kNvgFFW342&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEACMxdkIagoms35sgtAH9fPhjhyvKmmoNT1uIR8gk8PA&oe=67E741B0&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/sunny_143690,https://www.instagram.com/p/DHhhbBvTstG/c/18088746643580151,no
122,vignesh____chowdary_2k4,,56653914184,3/24/2025 2:52,0,Camera man a lanjakoduku ra😂😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/486602363_627960803480439_8729163343284114634_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=NSNEJ0Mezt0Q7kNvgH6pgfj&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEwYwu8BamMTG9ooXtX3V54nnj5RrcVqH0s_LE60SOZww&oe=67E74D52&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/vignesh____chowdary_2k4,https://www.instagram.com/p/DHhhbBvTstG/c/17988609086640638,yes
123,ysanjay.kumar.45,,43636548772,3/24/2025 2:54,0,ఒకసారి మీ హస్బెండ్ తో ఒక రీల్ చేయండి మేడం😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/480072909_938396868277797_7707317527751659194_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=XA3aEX2vWrMQ7kNvgH4fm9b&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHiJkFlW-ygscWvUwiOJwHLyaIb-jG7_95uuD2KYsOPvA&oe=67E74EDD&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/ysanjay.kumar.45,https://www.instagram.com/p/DHhhbBvTstG/c/17910890298000654,yes
124,lion.767355,,71440484865,3/24/2025 3:07,0,Abbha nee sekhalu chustunte raa mothaam vippi eetha mellalu oka naalugu teskuni mothamm thaadutho kaatti kcpd  cheyyalani undhi naakithy,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/474840338_616141440919813_3003533423654073608_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=qucvtXp3wCcQ7kNvgEj7v_u&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH8HJeBRBiWW8F-_KkuXWMXRHxWWYXHACMMb3Be7jGnlQ&oe=67E75972&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/lion.767355,https://www.instagram.com/p/DHhhbBvTstG/c/17905358895122715,yes
125,dhghdgh21,,69136600221,3/24/2025 3:12,0,Batligram APK,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/484194299_1201746648139224_1889917562092727239_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=PRAsa1AYZ5gQ7kNvgGEMyBK&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFGISixTQ2s2yMlAyO3AuMvgypmEdV3i9AHraCyGMkhsQ&oe=67E75937&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/dhghdgh21,https://www.instagram.com/p/DHhhbBvTstG/c/17926319511028383,no
126,haribabu_dadi,,4792261655,3/24/2025 3:16,0,Rey Rothada road medha enti ra ne gilize esalu,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/484982596_1162280745447839_4084682322611074854_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=mohkNnDSiUEQ7kNvgEG3Aff&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGzii7GeJO7U_PgrtqWCXTV-Xi0i4CNyYXRkcKW73J39g&oe=67E74D5D&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/haribabu_dadi,https://www.instagram.com/p/DHhhbBvTstG/c/17987767163647522,yes
127,sandeepmunna_official,,5546099385,3/24/2025 4:02,0,అసలు పొద్దున పొద్దున్నే ఈ దరిద్రం ఏంటి కొంచెం మంచి వీడియోలు చెయ్ భయ్యా🔥🔥🔥,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/485876425_1365821661100196_7395103804477350793_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=ydlphPcPOoQQ7kNvgFwurvo&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEMbMfajQ29YlayV6xZDGGWcC7pcK7QpGwyXFcPsuTmGA&oe=67E74FBF&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/sandeepmunna_official,https://www.instagram.com/p/DHhhbBvTstG/c/18059047505031751,yes
128,big_devote_of_ravan,,50643643429,3/24/2025 4:55,0,Ammayi vi kadhu nvv chekka ganivii ra suliga,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/482273850_8851169631654441_4201529919506692069_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=jpDbMHCnRKwQ7kNvgFJjVrw&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGkI5NOEZoBpm7NiPrjpLMzfQSlfrGyCwcqahpBry9TBA&oe=67E744A9&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/big_devote_of_ravan,https://www.instagram.com/p/DHhhbBvTstG/c/17878677693182239,yes
129,vann.eladi,,73316051817,3/24/2025 4:58,0,🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🩴🖕🖕🖕🖕🖕🖕🖕👡👡👡👡👡🩴🩴🩴🩴🥛,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/486675149_1162482688858033_6541174704793381825_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH5wibP9rgh_v_GfIBkc3JmmnN7abo_j-_3F2izloNCfFSrlZkwN1g44xvlcRUDq80&_nc_ohc=UwGsm-GOrisQ7kNvgESl5uH&_nc_gid=pKKs6STTPTP0SOXquHPn8A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEFE_4oBrWr5vyTjInHg9MMujwBccPClao8I3qhAwqt3g&oe=67E74FB5&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/vann.eladi,https://www.instagram.com/p/DHhhbBvTstG/c/18064370095943587,yes
